source_row,sample_id,smiles,is_valid,is_unique,in_training_set,pred_model1,pred_model2,pred_mean,pred_min,pred_max,pred_delta_abs,model1_name,model2_name
9966,10986,[*]Nc1ccc(NC(=O)c2cc(OC(=O)c3ccc(C)cc3)cc(NC(=O)c3ccc(C([*])=O)cc3)c2)cc1,True,True,False,537.5108032226562,587.2853393554688,562.3980712890625,537.5108032226562,587.2853393554688,49.7745361328125,multimodal,graph
5137,5661,[*]C(=O)c1ccc([Si](C)(C)c2ccc(N3C(=O)c4ccc([*])cc4C3=O)cc2)cc1,True,True,False,519.6046752929688,596.5225219726562,558.0635986328125,519.6046752929688,596.5225219726562,76.9178466796875,multimodal,graph
7540,8300,[*]c1ccc(Oc2ccc(S(=O)(=O)c3ccc(-c4ccc(-c5ccc([*])cc5C#N)cc4)cc3)cc2)cc1,True,True,False,549.3480224609375,552.791015625,551.0695190429688,549.3480224609375,552.791015625,3.4429931640625,multimodal,graph
5739,6329,[*]Oc1ccc(NC(=O)c2ccc(C([*])=O)cc2)cc1,True,True,False,536.27587890625,565.7825927734375,551.0292358398438,536.27587890625,565.7825927734375,29.5067138671875,multimodal,graph
5538,6108,[*]C(=O)c1cccc(NC(=O)c2ccc(C(=O)Nc3ccc(C([*])=O)cc3)cc2C(F)(F)F)c1,True,True,False,543.0499877929688,530.0516357421875,536.5508117675781,530.0516357421875,543.0499877929688,12.99835205078125,multimodal,graph
9659,10643,[*]Oc1ccc(C(=O)Nc2ccc([*])c(NS(=O)(=O)c3ccccc3)c2)cc1C,True,True,False,512.1036376953125,553.1480712890625,532.6258544921875,512.1036376953125,553.1480712890625,41.04443359375,multimodal,graph
7213,7949,[*]Nc1ccc(C(=O)Nc2c(C)cc(S([*])(=O)=O)c([Si](C)(C)C)c2)cc1-c1ccccc1,True,True,False,545.0633544921875,502.78662109375,523.9249877929688,502.78662109375,545.0633544921875,42.2767333984375,multimodal,graph
8581,9453,[*]CC(CO)Nc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc(S[*])cc3)cc2)cc1,True,True,False,521.8673095703125,521.5660400390625,521.7166748046875,521.5660400390625,521.8673095703125,0.30126953125,multimodal,graph
7656,8431,[*]NC(=O)c1ccccc1C(=O)NNC(=O)C1CCC(c2ccc([*])cc2)C1=O,True,True,False,523.5554809570312,519.07568359375,521.3155822753906,519.07568359375,523.5554809570312,4.47979736328125,multimodal,graph
6084,6706,[*]C#Cc1ccc(NC(=O)c2ccc(C)cc2C[Ge]([*])(C)C)cc1S,True,True,False,528.1362915039062,513.2452392578125,520.6907653808594,513.2452392578125,528.1362915039062,14.89105224609375,multimodal,graph
7080,7808,[*]Oc1cc(Br)cc(C(=O)c2ccc(NC(=O)c3ccc([*])cc3)cc2O)c1,True,True,False,507.8264465332031,531.9942626953125,519.9103546142578,507.8264465332031,531.9942626953125,24.167816162109375,multimodal,graph
9104,10039,[*]/C=N/c1ccc(NC(=O)c2ccc(-c3ccc(C(=O)Nc4ccc([*])s4)cc3)cc2)cc1,True,True,False,504.6114501953125,522.8233642578125,513.7174072265625,504.6114501953125,522.8233642578125,18.2119140625,multimodal,graph
5732,6321,[*]/C=C/c1ccc([Si](C)(=O)c2ccc(OC(=O)c3ccc(-c4cccc(C([*])=O)c4)cc3)cc2)c(O)c1,True,True,False,517.1949462890625,506.7915344238281,511.9932403564453,506.7915344238281,517.1949462890625,10.403411865234375,multimodal,graph
6233,6872,[*]CNc1ccc(NC(=O)c2cnc(C(C)(C)c3ccc(S([*])=O)c(Cl)c3)cc2)cc1,True,True,False,502.73297119140625,505.3051452636719,504.01905822753906,502.73297119140625,505.3051452636719,2.572174072265625,multimodal,graph
13720,15166,[*]C#CC(=O)c1ccc(-c2ccc(N3C(=O)c4ccc([*])cc4C3=O)cc2)cc1,True,True,False,555.642822265625,606.86083984375,581.2518310546875,555.642822265625,606.86083984375,51.218017578125,multimodal,graph
12221,13500,[*]Nc1ccc(C(=O)Nc2cc(Br)c(N3C(=O)c4ccc([*])cc4C3=O)cc2)c(OCC(F)(F)F)c1,True,True,False,585.6714477539062,550.9915771484375,568.3315124511719,550.9915771484375,585.6714477539062,34.67987060546875,multimodal,graph
10809,11923,[*]Nc1ccc(C=CC(=O)NC(=O)c2ccc(-c3ccc(C([*])=O)cc3)cc2)cc1,True,True,False,597.1395263671875,515.9403686523438,556.5399475097656,515.9403686523438,597.1395263671875,81.19915771484375,multimodal,graph
10056,11082,[*]CC(=O)Nc1cc(NC(=O)c2ccc(C(C)(C)C)cc2)cc(C([*])=O)c1,True,True,False,523.7781982421875,556.771728515625,540.2749633789062,523.7781982421875,556.771728515625,32.9935302734375,multimodal,graph
10594,11687,[*]NC(=O)c1cc([*])c(C(F)(F)F)cc1C,True,True,False,543.5828857421875,535.15087890625,539.3668823242188,535.15087890625,543.5828857421875,8.4320068359375,multimodal,graph
14517,16032,[*]c1cnc(-c2ccc(-c3ccc([*])cc3)cc2)c(F)c1F,True,True,False,553.8199462890625,516.0347900390625,534.9273681640625,516.0347900390625,553.8199462890625,37.78515625,multimodal,graph
10154,11192,[*]Oc1ccc(-c2ccc(NC(=O)c3ccc(-c4cc([Si](C)(CC)COC)c(C([*])=O)cc4)cc3)cc2)cc1,True,True,False,539.1640014648438,530.5745849609375,534.8692932128906,530.5745849609375,539.1640014648438,8.58941650390625,multimodal,graph
12723,14059,[*]Nc1ccc(C(=O)Nc2ccc(Oc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc2)cc1C(C)(Cl)c1ccccc1,True,True,False,529.4801635742188,525.35986328125,527.4200134277344,525.35986328125,529.4801635742188,4.12030029296875,multimodal,graph
13717,15162,[*]Oc1ccc(NC(=O)c2ccc(C(=O)N(C(=O)O)c3ccc(-c4ccc(C([*])=O)cc4)cc3)cc2)c(-c2ccccc2)c1,True,True,False,535.88037109375,516.1150512695312,525.9977111816406,516.1150512695312,535.88037109375,19.76531982421875,multimodal,graph
12218,13497,[*]C(=O)Nc1ccc(OC(=O)c2ccc(-c3ccc([*])cc3)c(C)c2)cc1,True,True,False,519.95263671875,531.3152465820312,525.6339416503906,519.95263671875,531.3152465820312,11.36260986328125,multimodal,graph
12614,13932,[*]Nc1ccc(NC(=O)c2ccc(C(=O)c3ccc(CC)cc3)cc2-c2ccc(N=[*])cc2)cc1,True,True,False,519.8345947265625,522.2444458007812,521.0395202636719,519.8345947265625,522.2444458007812,2.40985107421875,multimodal,graph
10053,11079,[*]Oc1cc(C(=O)NCC)c(Oc2ccc(NC(=O)c3ccc(C([*])=O)cc3)cc2)cc1O,True,True,False,519.017333984375,518.824951171875,518.921142578125,518.824951171875,519.017333984375,0.1923828125,multimodal,graph
11657,12880,[*]Oc1ccc(NC(=O)c2ccc(C(=O)Nc3ccc([*])cc3)cc2)cc1-c1cccc(C)c1,True,True,False,518.589111328125,518.8538208007812,518.7214660644531,518.589111328125,518.8538208007812,0.26470947265625,multimodal,graph
10845,11964,[*]Nc1ccc(C(=O)Nc2ccc(Oc3ccc(C([*])=O)cc3)cc2-c2ccccc2)cc1,True,True,False,510.5635681152344,518.6803588867188,514.6219635009766,510.5635681152344,518.6803588867188,8.116790771484375,multimodal,graph
11382,12573,[*]c1ccc(CC(=O)Nc2ccc(P([*])(=O)OC(C)(C)O)c(Br)c2)cc1Br,True,True,False,505.25213623046875,502.2330627441406,503.7425994873047,502.2330627441406,505.25213623046875,3.019073486328125,multimodal,graph
17493,19344,[*]Oc1ccc(CC(=O)Nc2ccc(N3C(=O)c4ccc([*])cc4C3=O)c([N+](=O)[O-])c2)cc1,True,True,False,519.2749633789062,586.80712890625,553.0410461425781,519.2749633789062,586.80712890625,67.53216552734375,multimodal,graph
18005,19916,[*]Oc1ccc(C(c2ccccc2)c2ccc(N3C(=O)c4ccc(C([*])=O)cc4C3=O)cc2)cc1,True,True,False,537.468017578125,548.0914916992188,542.7797546386719,537.468017578125,548.0914916992188,10.62347412109375,multimodal,graph
18380,20323,[*]Oc1ccc(C2(c3ccc(N)c(NC([*])=O)c3)cc2-c2ccccc2)cc1,True,True,False,560.95556640625,521.2025146484375,541.0790405273438,521.2025146484375,560.95556640625,39.7530517578125,multimodal,graph
17824,19717,[*]Nc1ccc(NC(=O)c2ccc([*])c(C(=O)Oc3ccc(-c4ccccc4)cc3)c2)cc1,True,True,False,522.7416381835938,557.6397094726562,540.190673828125,522.7416381835938,557.6397094726562,34.8980712890625,multimodal,graph
16935,18720,[*]C([2H])(C)CN1C=CN(c2ccc(-c3ccc4c(c3)C(=O)N([*])C4=O)c(C)c2)C1=O,True,True,False,561.766845703125,515.6952514648438,538.7310485839844,515.6952514648438,561.766845703125,46.07159423828125,multimodal,graph
18264,20201,[*]C(=O)Oc1ccc(-c2ccc(SC(=O)Oc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)c(C)c2)cc1,True,True,False,521.6373291015625,550.5875244140625,536.1124267578125,521.6373291015625,550.5875244140625,28.9501953125,multimodal,graph
16198,17896,[*]C(=O)c1ccc(-c2ccc(-c3ccc(C=[*])cc3)cc2)cc1,True,True,False,542.4469604492188,526.3660888671875,534.4065246582031,526.3660888671875,542.4469604492188,16.08087158203125,multimodal,graph
16474,18204,[*]Oc1ccc(NC(=O)c2ccccc2-c2ccc([*])cc2)c(S(=O)(=O)O)c1Br,True,True,False,538.3509521484375,522.3707885742188,530.3608703613281,522.3707885742188,538.3509521484375,15.98016357421875,multimodal,graph
16832,18599,[*]Sc1ccc(-c2ccc(NC(=O)c3ccc(C(=O)Nc4ccc([*])cc4)cc3)cc2C(=O)O)c(C#N)c1,True,True,False,536.2515869140625,522.9204711914062,529.5860290527344,522.9204711914062,536.2515869140625,13.33111572265625,multimodal,graph
17718,19598,[*]c1ccc(Oc2ccc(Nc3ccccc3-c3ccc([*])cc3)c(S(=O)(=O)c3ccc(I)cc3)c2)cc1,True,True,False,540.1768798828125,517.9888916015625,529.0828857421875,517.9888916015625,540.1768798828125,22.18798828125,multimodal,graph
18587,20548,[*]Nc1cccc(C#Cc2ccc(NC(=O)c3ccc4c(c3)C(=O)N([*])C4C)c(C)c2)c1,True,True,False,501.8626403808594,546.3466796875,524.1046600341797,501.8626403808594,546.3466796875,44.484039306640625,multimodal,graph
16220,17922,[*]Oc1ccc(C(C)(C)c2ccc(NC(=O)c3ccc(C(=O)Nc4ccc([*])cc4)cc3)cc2)cc1,True,True,False,534.4178466796875,509.77349853515625,522.0956726074219,509.77349853515625,534.4178466796875,24.64434814453125,multimodal,graph
17600,19461,[*]c1cc(C(F)(F)F)c(Nc2ccc([*])cc2N=Nc2ccccc2)cc1-c1ccccc1,True,True,False,537.4313354492188,504.563232421875,520.9972839355469,504.563232421875,537.4313354492188,32.86810302734375,multimodal,graph
18985,20996,[*]Sc1ccc(C(=O)Nc2ccc(C(=O)NNC(=O)c3ccc(S([*])(=O)=O)cc3)c(C(C)C)c2)cc1O,True,True,False,504.982666015625,528.6444091796875,516.8135375976562,504.982666015625,528.6444091796875,23.6617431640625,multimodal,graph
15284,16880,[*]Oc1ccc(C(NC(=O)c2ccc(-c3ccc([N+](=O)[O-])cc3)cc2)c2ccc(-c3ccc(C(=O)NC([*])=O)cc3)cc2)cc1C,True,True,False,506.52239990234375,525.1210327148438,515.8217163085938,506.52239990234375,525.1210327148438,18.5986328125,multimodal,graph
17554,19411,[*]C(=O)Nc1ccc(NC(=O)c2ccc(C([*])=O)cc2)c(OCN[N+](=O)[O-])c1,True,True,False,519.2659912109375,507.7348327636719,513.5004119873047,507.7348327636719,519.2659912109375,11.531158447265625,multimodal,graph
15944,17615,[*]NC(=O)c1ccc(-n2c(=O)c3ccc([*])cc3c2=O)c(CCCN(C)C)c1C,True,True,False,505.3421325683594,521.6402587890625,513.4911956787109,505.3421325683594,521.6402587890625,16.298126220703125,multimodal,graph
15519,17144,[*]CCN1CCC(NC(=O)c2ccc(C(=O)Nc3ccc(S([*])=O)cc3)cc2)CCCCC1,True,True,False,510.1080627441406,515.6976928710938,512.9028778076172,510.1080627441406,515.6976928710938,5.589630126953125,multimodal,graph
24708,27316,[*]C(=O)Nc1ccc(-c2cc(C)cc(N3C(=O)c4ccc([*])cc4C3=O)c2)cc1,True,True,False,551.0425415039062,618.1038208007812,584.5731811523438,551.0425415039062,618.1038208007812,67.061279296875,multimodal,graph
23944,26485,[*]Oc1ccc(S(=O)(=O)c2ccc(-c3ccc4c(c3)C(=O)N([*])C4=O)cc2C)c(O)c1,True,True,False,592.9671020507812,522.6646118164062,557.8158569335938,522.6646118164062,592.9671020507812,70.302490234375,multimodal,graph
20772,22961,[*]Oc1ccc(C(=O)NNC(=O)c2ccc(NC(=O)c3ccc(S([*])(=O)=O)cc3)cc2)cc1,True,True,False,524.7091674804688,563.3815307617188,544.0453491210938,524.7091674804688,563.3815307617188,38.67236328125,multimodal,graph
20168,22299,[*]Oc1ccc(NC(=O)c2ccc(C([*])=O)cc2C)c(N)c1[Ge](=O)Cl,True,True,False,584.8671875,503.08758544921875,543.9773864746094,503.08758544921875,584.8671875,81.77960205078125,multimodal,graph
22038,24353,[*]C(=O)c1ccc(Oc2ccc(N3C(=O)c4ccc([*])cc4C3=O)cc2)o1,True,True,False,512.9060668945312,571.2402954101562,542.0731811523438,512.9060668945312,571.2402954101562,58.334228515625,multimodal,graph
22233,24568,[*]C[Sn](C)(C)c1ccc(Oc2ccc(C([*])=O)cc2)c2ccc([2H])cc12,True,True,False,549.154052734375,533.2815551757812,541.2178039550781,533.2815551757812,549.154052734375,15.87249755859375,multimodal,graph
23657,26154,[*]/N=C/c1ccc(NC(=O)c2cc(C(=O)NSNc3ccc(N=[*])cc3)ccc2)cc1Cl,True,True,False,568.5804443359375,511.96649169921875,540.2734680175781,511.96649169921875,568.5804443359375,56.61395263671875,multimodal,graph
20111,22236,[*]NC(=O)c1ccc(C(C)(C)c2ccc(N3C(=O)N([*])CC=CC3)cc2)cc1,True,True,False,534.9866943359375,544.8236694335938,539.9051818847656,534.9866943359375,544.8236694335938,9.83697509765625,multimodal,graph
22942,25363,[*]C#Cc1ccc(C(=O)NNC(=O)c2ccc(C([*])=O)cc2)cc1,True,True,False,541.5928955078125,532.552978515625,537.0729370117188,532.552978515625,541.5928955078125,9.0399169921875,multimodal,graph
22578,24956,[*]Nc1ccc(-c2ccc(C(=O)Nc3ccc([*])cc3)cc2)cc1,True,True,False,518.7970581054688,535.7371215820312,527.26708984375,518.7970581054688,535.7371215820312,16.9400634765625,multimodal,graph
22681,25070,[*]Oc1cccc(NC(=O)c2ccc(C(=O)Nc3ccc(C([*])=O)cc3)cc2)c1,True,True,False,524.9251098632812,518.2896118164062,521.6073608398438,518.2896118164062,524.9251098632812,6.635498046875,multimodal,graph
21856,24148,[*]Oc1ccc2c(c1)C(=O)N(c1ccc(-c3ccc([Si]([*])(C)c4ccccc4)cc3)cc1C)C2=O,True,True,False,525.05322265625,512.6091918945312,518.8312072753906,512.6091918945312,525.05322265625,12.44403076171875,multimodal,graph
21352,23596,[*]Oc1ccc(S(=O)(=O)c2ccc(OC(=O)c3ccc(C([*])=O)cc3)cc2)nc1-c1ccccc1,True,True,False,530.22265625,503.0752868652344,516.6489715576172,503.0752868652344,530.22265625,27.147369384765625,multimodal,graph
20955,23166,[*]/C(c1ccccc1)C(Cl)c1ccc(N2C(=O)c3ccc([*])cc3C2(C)C)c([N+](=O)[O-])c1,True,True,False,508.8194580078125,522.793701171875,515.8065795898438,508.8194580078125,522.793701171875,13.9742431640625,multimodal,graph
22998,25424,[*]c1ccc(Oc2ccc(C(=O)NNC(=O)c3ccc([*])c(-c4ccccc4)c3)cc2)cc1,True,True,False,519.4835815429688,509.3385009765625,514.4110412597656,509.3385009765625,519.4835815429688,10.14508056640625,multimodal,graph
22116,24437,[*]Nc1ccc(C)c(C(=O)Nc2ccc(C=[*])cc2)c1Br,True,True,False,506.5838623046875,518.3906860351562,512.4872741699219,506.5838623046875,518.3906860351562,11.80682373046875,multimodal,graph
22057,24373,[*]Sc1ccc(Oc2ccc(C(=O)c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc2)c(-c2ccccc2)c1,True,True,False,506.5335998535156,503.300048828125,504.9168243408203,503.300048828125,506.5335998535156,3.233551025390625,multimodal,graph
28202,31200,[*]C#Cc1ccc(Cl)cc1-c1ccc(C(=O)N(c2ccccc2)c2ccc(C([*])=O)cc2)cc1,True,True,False,554.0504760742188,557.2642822265625,555.6573791503906,554.0504760742188,557.2642822265625,3.21380615234375,multimodal,graph
25788,28512,[*]Oc1ccc(C(=O)NNC(=O)c2ccc(-c3ccc([Si]([*])(=O)=O)cc3)cc2)cc1,True,True,False,513.9063110351562,570.8106689453125,542.3584899902344,513.9063110351562,570.8106689453125,56.90435791015625,multimodal,graph
26311,29098,[*]Nc1ccc(NC(=O)c2ccc(N=Cc3ccc(C([*])=O)cc3)cc2)c(NC(=O)c2ccccc2C)c1,True,True,False,551.626220703125,532.06103515625,541.8436279296875,532.06103515625,551.626220703125,19.565185546875,multimodal,graph
25163,27820,[*]C1CCN(NC(=O)c2ccc(N=[*])cc2)CCCCCCC1,True,True,False,539.653564453125,539.2528686523438,539.4532165527344,539.2528686523438,539.653564453125,0.40069580078125,multimodal,graph
27778,30730,[*]c1cc(O)cc(N2C(=O)c3ccc([*])cc3C2=O)c1C(C)(C)C,True,True,False,544.2677001953125,512.014892578125,528.1412963867188,512.014892578125,544.2677001953125,32.2528076171875,multimodal,graph
28415,31445,[*]c1ccc(OCC(C)C(=O)c2ccc(C(=O)c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc2)cc1,True,True,False,517.5947875976562,526.474609375,522.0346984863281,517.5947875976562,526.474609375,8.87982177734375,multimodal,graph
28411,31440,[*]Oc1ccc(NC(=O)c2ccc(N3C(=O)c4ccc(OCc5ccc([*])cc5C4=O)cc3)cc2)cc1OC(C)C,True,True,False,515.8336181640625,527.4183959960938,521.6260070800781,515.8336181640625,527.4183959960938,11.58477783203125,multimodal,graph
26486,29300,[*]c1cc(C(=O)C#Cc2ccc([*])cc2)c(C)cc1-c1ccc(-c2ccccc2)cc1,True,True,False,516.5768432617188,525.4789428710938,521.0278930664062,516.5768432617188,525.4789428710938,8.902099609375,multimodal,graph
26538,29358,[*]Oc1ccc(-c2cc(C)c(OC([*])=O)cc2-c2ccc(C#N)cc2)cc1,True,True,False,509.6578674316406,531.2310791015625,520.4444732666016,509.6578674316406,531.2310791015625,21.573211669921875,multimodal,graph
28932,32015,[*]c1ccc(C(=O)Nc2ccc(NC(=O)c3ccc(S(=O)(=O)c4ccc(C([*])=O)cc4)cc3OCC(O)c3ccccc3)cc2)cc1,True,True,False,520.63525390625,519.5606079101562,520.0979309082031,519.5606079101562,520.63525390625,1.07464599609375,multimodal,graph
25619,28334,[*]CC(=O)Nc1ccc(NC(=O)/C=C/c2ccc(C(=O)NNC(=O)c3ccc([*])cc3)cc2)c(C)c1,True,True,False,514.1322631835938,510.7898864746094,512.4610748291016,510.7898864746094,514.1322631835938,3.342376708984375,multimodal,graph
28428,31463,[*]Oc1ccc(CC(=N)Nc2ccc(Cc3ccc(NC(=O)c4ccc([*])cc4)cc3)cc2)cc1,True,True,False,504.6080322265625,509.4410095214844,507.02452087402344,504.6080322265625,509.4410095214844,4.832977294921875,multimodal,graph
31963,35364,[*]c1nc(O)cc(C(=O)Nc2ccc([*])cc2)s1Br,True,True,False,632.9000244140625,565.64111328125,599.2705688476562,565.64111328125,632.9000244140625,67.2589111328125,multimodal,graph
30939,34244,[*]CC(=O)c1ccc(C(=O)Nc2ccc(N3C(=O)c4ccc([*])cc4C3=O)cc2)c(O[Na])c1,True,True,False,557.2581176757812,604.6689453125,580.9635314941406,557.2581176757812,604.6689453125,47.41082763671875,multimodal,graph
30073,33291,[*]Oc1ccc(C(=O)OC)cc1-c1ccc(-c2ccc(NC(=O)c3ccc(C([*])=O)cc3)cc2)cc1,True,True,False,534.4517822265625,535.8562622070312,535.1540222167969,534.4517822265625,535.8562622070312,1.40447998046875,multimodal,graph
31226,34547,[*]C(=O)N(c1ccc(C)cc1)c1ccc(N2C(=O)CCC/C=C/c3ccc([*])cc3C2=O)cc1,True,True,False,537.7322998046875,528.7890625,533.2606811523438,528.7890625,537.7322998046875,8.9432373046875,multimodal,graph
33521,37079,[*]Oc1cc(NC(=O)c2ccc(C([*])=O)cc2)c(C)cc1C(F)(F)C(F)(F)F,True,True,False,537.3029174804688,529.1412353515625,533.2220764160156,529.1412353515625,537.3029174804688,8.16168212890625,multimodal,graph
31972,35373,[*]Nc1ccc(/C=C/C(=O)Nc2ccc(Oc3ccc(NC(=O)c4ccc(C([*])=O)cc4)cc3)cc2)cc1Sc1ccccc1,True,True,False,544.2377319335938,506.02630615234375,525.1320190429688,506.02630615234375,544.2377319335938,38.21142578125,multimodal,graph
34230,37884,[*]Oc1ccc(C(=O)Nc2ccc(NC([*])=O)cc2)c(SC)c1,True,True,False,502.90496826171875,529.8486938476562,516.3768310546875,502.90496826171875,529.8486938476562,26.9437255859375,multimodal,graph
34642,38342,[*]C(=O)/N=C/c1ccc(OC(=O)c2ccc(-c3nnc([*])cc3)cc2)cc1,True,True,False,517.8790283203125,512.870849609375,515.3749389648438,512.870849609375,517.8790283203125,5.0081787109375,multimodal,graph
32960,36468,[*]CC(F)(F)COC(=O)c1ccc(NC(=O)c2ccc(C([*])=O)cc2)cc1,True,True,False,520.13525390625,509.33843994140625,514.7368469238281,509.33843994140625,520.13525390625,10.79681396484375,multimodal,graph
34332,38003,[*]C#Cc1ccc(C(=O)Nc2ccc(NC(=O)SCC([*])=O)cc2C(C)(C)C)cc1,True,True,False,523.1267700195312,506.14178466796875,514.63427734375,506.14178466796875,523.1267700195312,16.9849853515625,multimodal,graph
33803,37399,[*]CC(C)c1ccc(NC(=O)c2ccc(C(=O)NOc3ccc(C([*])=O)cc3)cc2)cc1,True,True,False,517.0824584960938,508.1187438964844,512.6006011962891,508.1187438964844,517.0824584960938,8.963714599609375,multimodal,graph
